link,title,description,published,date_updated
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::hotels,Hotels,"The dataset contains locations and attributes of Hotels, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies. A database provided by the DC Taxi Commission (DCTC) and research at various commercial websites identified Hotels and DC GIS staff geo-processed the data.",2015-02-27 20:36:09+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::liquor-licenses,Liquor Licenses,"Liquor Licensee locations. The dataset contains locations and attributes of Liquor Licensees, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies. A database provided by the Alcoholic Beverage and Cannabis Administration (ABCA) identified liquor licensees locations and DC GIS staff geo-processed the data. For further information visit https://abca.dc.gov/.",2015-02-27 20:36:09+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::notary-public-locations-2,Notary Public Locations,The dataset contains locations and attributes of notary publics provided by the Office of Notary Commissions and Authentications.,2015-02-27 20:36:10+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::non-depository-banks,Non-Depository Banks,"The dataset contains locations and attributes of Non-Depository Licensed Branch locations provided by the Department of Insurance, Securities and Banking (DISB).",2015-02-27 20:36:10+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::pharmacy-locations,Pharmacy Locations,"Pharmacies licensed in the District of Columbia. For more information on pharmaceutical licensing, please visit the DC Department of Health's website at https://doh.dc.gov. Search for Pharmaceutical Control Division. This dataset was created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and the D.C. Department of Health. A database provided by the D.C. Department of Health (Health Regulation and Licensing Administration, Pharmacy Control Division) identified pharmacy locations.",2015-02-27 20:36:11+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::retail-sites,Retail Sites,"The dataset contains locations and attributes of retail opportunities in DC, created by the Washington, DC Economic Partnership (WDCEP). While every attempt was made to ensure the quality of the information in our retail sites database, the Washington, DC Economic Partnership (WDCEP) make no warranty, guarantee as to its accuracy, completeness or usefulness for any given purpose. While the WDCEP attempts to update the database when new information comes available it is always recommend that you outreach to each sites' contact(s) for the most up-to-date information. All site locations are approximate and may not reflect the true location of the building/site.",2015-02-27 20:36:11+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::shopping-centers,Shopping Centers,"The dataset contains locations and attributes for Shopping Centers, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies.",2015-02-27 20:36:12+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::great-streets-corridors,Great Streets Corridors,"In 2006, Great Streets began as a three-prong, commercial revitalization initiative to transform emerging corridors throughout the District of Columbia into thriving and inviting neighborhood centers. Led by the Office of the Deputy Mayor for Planning and Economic Development (DMPED) in conjunction with the Office of Planning (OP) and the District Department of Transportation (DDOT), Great Streets has grown into a multi-year, multi-agency program that utilizes public actions and resources to leverage private investment in retail, office space, housing, and cultural facilities across the District. The Government of the District of Columbia through the Office of the Deputy Mayor for Planning and Economic Development (DMPED) administers the Great Streets Retail Small Business Reimbursement Grants, which are competitive grants of up to $50,000 for qualified small business owners who wish to improve their place of business. The purpose of the grant program is to support existing small businesses, attract new businesses, increase the District's tax base, create new job opportunities for District residents, and transform emerging commercial corridors into thriving and inviting neighborhood centers. If you would like to be added to the Great Streets email list to receive updates about small business opportunities in the District of Columbia, please email us at greatstreets@dc.gov. Visit http://greatstreets.dc.gov/ for more information.",2015-02-27 20:36:13+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::anacostia-waterfront-initiative,Anacostia Waterfront Initiative,All internal projects and their respective boundaries for the DC Office of Planning,2015-02-27 20:36:13+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::business-improvement-districts,Business Improvement Districts,"Business Improvement Districts (BID). The dataset contains locations and attributes of the BID jurisdictions (Downtown, Golden Triangle, Mt. Vernon Triangle, Adams Morgan, Georgetown, and NoMa), first authorized under the Business Improvement Districts Act of 1996. This layer also contains the Mt. Vernon Community Improvement District (CID). Jurisdictions were identified from public records (websites, legacy GIS data, real property records).",2015-02-27 20:36:14+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::dc-main-street-corridors,DC Main Street Corridors,"The DC Main Streets commercial corridors were created for Department of Small and Local Business Development. The GIS layer represents the locations of neighborhood commercial districts comprised of specific streets designated by DSLBD as ""Main Streets."" DC Main Streets is a program through which the District government works with neighborhood organizations to revitalize the District's neighborhood business districts through a comprehensive and systemic strategy for business retention and attraction, commercial property improvements, and provision of coordinated corridor-wide services.",2015-02-27 20:36:15+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::district-revitalization-areas,District Revitalization Areas,All internal projects and their respective boundaries for the DC Office of Planning.,2015-02-27 20:36:15+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::development-enterprise-zones,Development Enterprise Zones,"The Development Enterprise Zones are used for the purposes of the Certified Business Enterprise program, for active businesses and businesses seeking certification from the Department of Small and Local Business Development (DSLBD).",2015-02-27 20:36:16+00:00,
https://datahub-dc-dcgis.hub.arcgis.com/datasets/DCGIS::economic-development-zones,Economic Development Zones,"This data is used for the planning and management of Washington by local government agencies. To create economic development zones to assist in stimulating the expansion of commercial and industrial businesses, long-term employment, and homeownership in disadvantaged areas of the District and to amend the District of Columbia Real Property Tax Revision Act of 1974, An Act Relating to the levying and collecting of taxes and assessments, and for other purposes, An Act To provide for the abatement of nuisances in the District of Columbia by the Commissioners of said District, and for other purposes, the District of Columbia Public Works Act of 1954, the District of Columbia Income and Franchise Tax Act of 1947, and the Lower Income Home ownership Tax Abatement and Incentive Act of 1983 to make conforming amendments.",2015-02-27 20:36:16+00:00,
